repo.url,repo.language,repo.license,repo.star_count,repo.created_at,repo.updated_at,legacy.created_since,legacy.updated_since,legacy.contributor_count,legacy.org_count,legacy.commit_frequency,legacy.recent_release_count,legacy.updated_issues_count,legacy.closed_issues_count,legacy.issue_comment_frequency,legacy.github_mention_count,depsdev.dependent_count,original_pike_score
https://github.com/CocoaPods/CocoaPods,Ruby,Other,13734,2011-08-12T23:58:11Z,2022-06-07T18:24:07Z,131,0,368,9,4.48,8,6219,5855,2,5195,,0.72647
https://github.com/emotion-js/emotion,JavaScript,MIT License,15004,2017-05-27T04:23:45Z,2022-06-07T09:58:24Z,61,0,287,10,1.62,42,2690,2511,4.12,4605,241485,0.72644
https://github.com/mmistakes/minimal-mistakes,HTML,MIT License,9760,2013-05-24T14:13:30Z,2022-05-30T16:18:57Z,110,0,246,10,1.9,1,2547,2532,2.06,109610,,0.72643
https://github.com/coq/coq,OCaml,GNU Lesser General Public License v2.1,3795,1999-08-16T13:17:30Z,2022-06-13T11:12:56Z,277,0,250,5,52.27,6,15990,13366,2.5,3900,,0.72642
https://github.com/nrwl/nx,TypeScript,MIT License,12932,2017-08-11T18:50:23Z,2022-06-10T18:55:57Z,58,0,518,4,48.6,106,10279,9702,2,2246,1627,0.72638
https://github.com/rectorphp/rector,PHP,MIT License,5417,2017-07-15T11:16:02Z,2022-06-10T14:48:54Z,59,0,201,7,42.58,29,7133,7119,2.11,2687,,0.72633
https://github.com/trustwallet/assets,Go,MIT License,3090,2019-08-09T22:06:16Z,2022-06-08T01:33:54Z,34,0,3665,4,90.75,0,20056,20054,2,3329,,0.72630
https://github.com/dropwizard/dropwizard,Java,Apache License 2.0,8210,2011-05-10T14:37:19Z,2022-06-11T08:54:12Z,135,0,492,7,12.88,15,3819,3784,1.81,2023,12075,0.72622
https://github.com/WordPress/WordPress,PHP,Other,16304,2003-04-01T06:17:43Z,2022-06-15T13:19:10Z,233,0,107,11,35.67,29,382,382,1.18,22099,,0.72617
https://github.com/jasmine/jasmine,JavaScript,,15375,2008-11-27T22:30:46Z,2022-06-12T22:52:14Z,164,0,341,7,5.29,11,989,948,2.96,12737,2020,0.72617
https://github.com/pydata/xarray,Python,Apache License 2.0,2553,2013-09-30T17:21:10Z,2022-06-16T21:17:29Z,106,0,383,8,8.65,8,5524,4602,4.32,1171,1419,0.72614
https://github.com/PHPMailer/PHPMailer,PHP,GNU Lesser General Public License v2.1,18335,2008-08-07T12:41:59Z,2022-06-15T20:15:55Z,168,0,240,7,7,7,1894,1863,3.48,11621,,0.72611
https://github.com/ohmyzsh/ohmyzsh,Shell,MIT License,146477,2009-08-28T18:14:03Z,2022-06-15T18:07:35Z,155,0,2269,9,10.54,0,6543,5893,2.39,1012,,0.72609
https://github.com/PowerDNS/pdns,C++,GNU General Public License v2.0,2767,2002-11-27T15:18:23Z,2022-06-13T13:14:46Z,237,0,293,8,45.96,16,8092,7221,1.63,899,,0.72604
https://github.com/elementor/elementor,PHP,GNU General Public License v3.0,4459,2016-05-29T11:25:40Z,2022-06-08T08:25:29Z,73,0,103,4,21.54,158,18281,15013,2,40375,,0.72599
https://github.com/aws/aws-sdk-php,PHP,Apache License 2.0,5562,2012-06-29T00:09:23Z,2022-06-13T18:56:48Z,121,0,188,7,10.31,232,1575,1518,2.72,6458,,0.72594
https://github.com/nock/nock,JavaScript,MIT License,11539,2011-09-22T10:08:03Z,2022-06-15T01:03:47Z,130,0,284,10,1.71,12,2345,2287,2.92,7446,1308,0.72590
https://github.com/tock/tock,Rust,Other,3572,2015-05-19T22:29:44Z,2022-06-06T22:57:39Z,86,0,167,10,25,3,3033,2914,3.87,4919,11,0.72590
https://github.com/WaterfoxCo/Waterfox,,Other,2494,1970-01-01T00:00:00Z,2022-06-14T14:05:19Z,638,0,5000,6,66.15,30,2649,2491,3.81,3,,0.72572
https://github.com/knative/serving,Go,Apache License 2.0,4521,2018-01-24T22:07:44Z,2022-06-09T16:28:24Z,53,0,259,8,18.17,32,12986,12835,2,3461,352,0.72568
https://github.com/abpframework/abp,C#,GNU Lesser General Public License v3.0,8121,2016-12-03T22:56:24Z,2022-06-13T01:10:18Z,67,0,294,4,93.29,29,12694,12006,1.53,3396,593,0.72557
https://github.com/wazuh/wazuh,C,Other,4270,2005-09-23T15:10:04Z,2022-06-14T07:06:38Z,203,0,323,4,51.75,14,13728,11933,1.41,4638,,0.72546
https://github.com/expertiza/expertiza,Ruby,MIT License,171,2007-05-24T23:17:56Z,2022-05-29T03:17:53Z,183,0,741,7,9.94,1,1985,1929,3.29,6199,,0.72539
https://github.com/yargs/yargs,JavaScript,MIT License,9781,2010-09-10T04:59:20Z,2022-05-16T02:11:17Z,143,1,268,9,1.65,10,1686,1361,2.68,20042,160405,0.72539
https://github.com/apache/shardingsphere,Java,Apache License 2.0,16090,2016-01-18T12:49:26Z,2022-06-15T01:25:18Z,77,0,477,8,91.12,3,18247,17729,2,1194,7882,0.72521
https://github.com/contao/contao,PHP,GNU Lesser General Public License v3.0,234,2008-08-08T17:15:55Z,2022-06-08T15:51:21Z,168,0,110,13,22.71,16,4792,4501,4.05,943,,0.72508
https://github.com/ocaml/opam,OCaml,Other,1007,2012-02-17T20:55:44Z,2022-06-01T15:08:02Z,125,0,159,10,16.46,6,2833,2466,2.73,5446,,0.72495
https://github.com/parcel-bundler/parcel,JavaScript,MIT License,40840,2017-08-05T16:59:37Z,2022-06-07T16:07:37Z,59,0,364,7,7.67,14,7251,6493,4.22,2390,17907,0.72490
https://github.com/pyinstaller/pyinstaller,Python,Other,9235,2005-09-02T16:43:09Z,2022-06-12T19:06:27Z,204,0,432,5,8.88,10,4743,4461,4.47,1768,157,0.72485
https://github.com/open-telemetry/opentelemetry-collector,Go,Apache License 2.0,2063,2018-06-05T08:09:00Z,2022-06-08T14:35:00Z,48,0,289,7,22.33,30,5296,5019,2.55,2406,1148,0.72473
https://github.com/expo/expo,Objective-C,MIT License,16662,2016-08-15T17:14:25Z,2022-06-13T12:22:23Z,70,0,908,7,59.15,0,17484,16904,2,4000,16556,0.72467
https://github.com/mlpack/mlpack,C++,Other,4016,2007-03-13T21:27:11Z,2022-06-10T03:56:49Z,185,0,288,9,26.54,2,2611,2552,6.63,780,,0.72456
https://github.com/projectacrn/acrn-kernel,C,Other,71,2018-05-14T03:02:19Z,2022-05-27T01:46:02Z,49,0,5000,10,274.85,611,365,338,1.47,20,,0.72455
https://github.com/containers/image,Go,Apache License 2.0,647,2016-01-17T17:28:53Z,2022-06-13T14:22:56Z,77,0,112,3,11.81,20,1543,1432,5.11,56780,670,0.72443
https://github.com/dlang/druntime,D,Boost Software License 1.0,661,2008-09-10T02:25:56Z,2022-06-10T12:03:44Z,167,0,283,5,10.63,19,2286,2232,4.48,2671,,0.72440
https://github.com/webpack/webpack-cli,JavaScript,MIT License,2366,2016-12-15T23:05:08Z,2022-06-11T13:44:04Z,66,0,128,11,7.75,4,3273,3223,3.81,20651,11806,0.72440
https://github.com/ghc/ghc,Haskell,Other,2716,2005-11-28T18:10:18Z,2022-06-08T23:22:02Z,201,0,815,6,36.69,8,256,248,2.55,3750,,0.72432
https://github.com/react-bootstrap/react-bootstrap,TypeScript,MIT License,20820,2013-12-27T19:06:07Z,2022-06-15T19:30:04Z,103,0,484,6,4.5,28,4498,4328,2.33,2740,2578,0.72424
https://github.com/openjdk/shenandoah,Java,GNU General Public License v2.0,75,2007-12-01T00:00:00Z,2022-05-18T17:52:43Z,176,0,1571,3,58.04,44,141,136,6.84,330,,0.72414
https://github.com/chartjs/Chart.js,JavaScript,MIT License,57234,2013-03-17T23:56:36Z,2022-06-13T14:25:56Z,112,0,435,5,4.96,10,7453,7293,3.09,5423,,0.72388
https://github.com/prometheus-operator/prometheus-operator,Go,Apache License 2.0,7085,2016-09-21T11:48:13Z,2022-06-13T12:19:25Z,69,0,539,7,14.79,17,4728,4453,4.08,528,388,0.72383
https://github.com/dask/distributed,Python,"BSD 3-Clause ""New"" or ""Revised"" License",1371,2015-09-13T02:24:18Z,2022-06-15T13:35:38Z,82,0,275,4,14.21,25,6195,5047,4.18,2735,522,0.72381
https://github.com/emscripten-core/emscripten,C,Other,22384,2010-08-26T03:38:48Z,2022-06-16T01:29:53Z,143,0,740,4,30.5,1,13546,12352,2,8346,,0.72379
https://github.com/influxdata/telegraf,Go,MIT License,11620,2015-04-01T16:28:44Z,2022-06-13T21:28:03Z,87,0,1112,3,17.85,23,10002,9110,2,1732,399,0.72371
https://github.com/Cacti/cacti,PHP,GNU General Public License v2.0,1226,2002-05-18T20:29:57Z,2022-06-10T10:44:20Z,244,0,137,8,7.63,4,4754,4531,4.69,7075,,0.72370
https://github.com/xtermjs/xterm.js,TypeScript,MIT License,13108,2013-08-08T14:03:31Z,2022-06-15T01:03:11Z,107,0,274,7,19.27,6,3724,3552,2.82,3878,899,0.72368
https://github.com/kulshekhar/ts-jest,TypeScript,MIT License,5853,2016-08-30T13:47:17Z,2022-06-13T06:18:13Z,70,0,157,5,13.69,19,3563,3533,2.71,18443,2512,0.72361
https://github.com/psychopy/psychopy,Python,GNU General Public License v3.0,1249,2008-04-09T10:38:35Z,2022-06-16T12:27:06Z,172,0,201,9,63.31,9,3860,3643,2.67,725,,0.72361
https://github.com/psf/requests,Python,Apache License 2.0,47633,2011-02-13T18:38:17Z,2022-06-09T14:42:10Z,138,0,713,9,1.71,3,5823,5613,1.83,7736,67282,0.72359
https://github.com/bokeh/bokeh,Python,"BSD 3-Clause ""New"" or ""Revised"" License",16372,2012-03-25T04:46:21Z,2022-06-14T12:22:35Z,124,0,606,7,8.79,9,8154,7438,2,1878,829,0.72350
https://github.com/eugenp/tutorials,Java,MIT License,30820,2013-04-29T18:26:36Z,2022-06-13T20:22:57Z,111,0,1253,5,46.1,0,11869,11801,0.21,28132,,0.72324
https://github.com/microsoft/rushstack,TypeScript,,4150,2015-12-14T01:19:49Z,2022-06-10T22:17:54Z,79,0,231,4,46.71,1823,3457,2796,2.37,4675,4946,0.72321
https://github.com/typeorm/typeorm,TypeScript,MIT License,28505,2016-02-21T06:38:43Z,2022-06-10T13:14:59Z,76,0,874,5,7.87,18,9100,7490,2,2472,2225,0.72317
https://github.com/snipe/snipe-it,PHP,GNU Affero General Public License v3.0,6197,2013-11-12T22:25:47Z,2022-06-15T20:42:30Z,104,0,240,5,36.88,32,9189,8052,2,2082,,0.72310
https://github.com/graphql/graphiql,TypeScript,MIT License,13694,2015-08-11T02:56:22Z,2022-06-15T06:39:18Z,83,0,230,9,5.9,227,2310,2034,3.25,3093,2274,0.72290
https://github.com/TYPO3/typo3,PHP,GNU General Public License v2.0,852,2003-10-03T14:55:10Z,2022-06-14T11:38:43Z,227,0,1047,10,49.79,36,337,336,1.02,513,,0.72286
https://github.com/gitcoinco/web,JavaScript,Other,1516,2017-07-10T10:53:45Z,2022-06-09T13:45:05Z,59,0,276,6,22.44,13,10564,10035,2,7048,,0.72281
https://github.com/appium/appium,JavaScript,Apache License 2.0,15198,2013-01-09T22:49:50Z,2022-06-11T05:32:07Z,114,0,376,9,1.75,223,14460,14243,2,2699,125,0.72281
https://github.com/percona/percona-server,C++,Other,891,2000-07-31T19:10:05Z,2022-06-13T07:29:43Z,266,0,855,5,77.67,45,4168,4089,0.97,369,,0.72266
https://github.com/mozilla/pdf.js,JavaScript,Apache License 2.0,38927,2011-04-26T06:32:03Z,2022-06-15T09:27:19Z,135,0,431,3,29.6,5,8271,7927,2,11227,1508,0.72264
https://github.com/google/cadvisor,Go,Other,13503,2014-06-09T16:36:33Z,2022-04-26T00:09:37Z,97,1,315,8,3.54,7,1948,1395,4.26,7630,872,0.72264
https://github.com/MicrosoftDocs/azure-devops-docs,Shell,Creative Commons Attribution 4.0 International,610,2017-05-15T23:13:47Z,2022-06-09T22:45:11Z,61,0,1366,5,115.08,0,12224,11088,2,2621,,0.72261
https://github.com/kubernetes-sigs/external-dns,Go,Apache License 2.0,5348,2017-02-09T21:34:27Z,2022-06-10T08:27:48Z,64,0,412,9,10.5,18,2762,2529,5.89,419,10,0.72259
https://github.com/openmrs/openmrs-core,Java,Other,1101,2006-05-02T15:02:17Z,2022-06-14T13:53:12Z,196,0,451,7,4.44,10,2304,2253,3.84,2606,,0.72258
https://github.com/expressjs/express,JavaScript,MIT License,57336,2009-06-26T18:56:01Z,2022-05-20T15:49:44Z,157,0,317,10,2.71,5,1948,1822,3.89,5559,92326,0.72255
https://github.com/browserslist/browserslist,JavaScript,MIT License,10726,2014-12-13T19:35:36Z,2022-06-07T05:46:55Z,91,0,163,7,2.73,22,686,649,4.17,27251,88679,0.72253
https://github.com/runelite/runelite,Java,"BSD 2-Clause ""Simplified"" License",3693,2014-12-01T01:35:37Z,2022-06-14T01:04:37Z,91,0,785,1,21.69,39,14865,12888,2,12662,,0.72241
https://github.com/laravel/docs,,MIT License,2431,2013-01-10T19:08:45Z,2022-06-10T14:32:21Z,114,0,2297,7,17.1,0,5236,5232,0.64,5533,,0.72240
https://github.com/rvm/rvm,Shell,Other,4784,2009-08-22T15:51:58Z,2022-05-09T21:15:48Z,156,1,654,11,0.9,33,3629,3207,1.54,2302,,0.72240
https://github.com/cloudfoundry/cf-deployment,Go,Apache License 2.0,269,2015-08-13T18:54:32Z,2022-06-10T10:34:53Z,83,0,301,6,19.17,22,964,953,4.3,2452,,0.72229
https://github.com/PyCQA/flake8,Python,Other,2094,2010-08-12T12:40:53Z,2022-06-14T00:18:37Z,144,0,161,7,5,6,1598,1572,5.21,12979,,0.72226
https://github.com/jeremylong/DependencyCheck,Java,Apache License 2.0,4160,2012-09-03T20:43:30Z,2022-06-14T10:50:36Z,119,0,257,5,22.69,16,4598,4267,2.22,3387,,0.72226
https://github.com/pyenv/pyenv,Roff,MIT License,27634,2011-08-01T20:50:26Z,2022-06-13T15:22:36Z,132,0,370,9,5.17,14,1757,1728,3.6,1686,,0.72218
https://github.com/contao/core-bundle,PHP,GNU Lesser General Public License v3.0,117,2012-04-24T13:53:14Z,2022-06-14T07:39:50Z,123,0,103,13,20.06,22,1262,1217,5.46,1086,,0.72210
https://github.com/microsoft/monaco-editor,JavaScript,MIT License,29853,2016-06-07T16:51:19Z,2022-06-01T14:20:19Z,73,0,263,5,12.17,10,3062,2370,2.66,18260,1402,0.72208
https://github.com/plotly/plotly.js,JavaScript,MIT License,14771,2012-06-19T03:58:22Z,2022-06-14T17:11:56Z,121,0,221,6,28.52,28,5675,4414,3.43,627,286,0.72205
https://github.com/pallets/werkzeug,Python,"BSD 3-Clause ""New"" or ""Revised"" License",6095,2007-05-04T17:38:56Z,2022-06-01T16:17:23Z,184,0,454,9,5.92,5,2414,2385,1.48,9157,12349,0.72200
https://github.com/node-red/node-red,JavaScript,Apache License 2.0,14693,2013-09-05T13:30:47Z,2022-06-10T11:56:40Z,106,0,198,8,20.58,19,2796,2547,3.14,1441,599,0.72191
https://github.com/racket/racket,Scheme,Other,4284,1997-09-04T16:02:27Z,2022-06-15T17:52:13Z,301,0,385,10,14.63,4,3003,2527,3.41,1145,,0.72185
https://github.com/urllib3/urllib3,Python,MIT License,3017,2009-12-11T05:33:08Z,2022-06-15T13:48:26Z,152,0,301,6,3.88,4,2619,2502,2.91,24404,72535,0.72180
https://github.com/spf13/cobra,Go,Apache License 2.0,27007,2013-09-03T20:40:26Z,2022-06-13T02:22:49Z,106,0,250,9,1.9,4,1472,1305,3.92,21719,46944,0.72156
https://github.com/balderdashy/sails,JavaScript,MIT License,22259,2012-01-17T03:49:11Z,2022-05-27T21:40:10Z,126,0,283,10,0.96,27,3742,3209,2.43,3662,171,0.72153
https://github.com/CesiumGS/cesium,JavaScript,Apache License 2.0,8783,2012-03-02T22:27:14Z,2022-06-14T18:33:16Z,125,0,339,4,59.04,16,6834,5588,3.98,458,,0.72149
https://github.com/ionic-team/ionic-framework,TypeScript,Other,47394,2013-08-20T23:06:02Z,2022-06-10T17:17:02Z,107,0,464,8,15.13,96,24220,23608,2,475,,0.72126
https://github.com/apache/libcloud,Python,Apache License 2.0,1853,2009-12-02T23:14:46Z,2022-06-16T20:18:42Z,152,0,448,9,12.77,6,914,856,3.2,2449,,0.72122
https://github.com/Azure/azure-sdk-for-python,Python,MIT License,2831,2012-04-24T16:46:12Z,2022-06-15T01:44:33Z,123,0,412,3,46.52,581,24206,23350,2,1606,,0.72121
https://github.com/mitmproxy/mitmproxy,Python,MIT License,27892,2010-02-16T04:09:07Z,2022-06-06T09:27:30Z,150,0,438,8,10.38,7,3958,3685,2.33,1989,44,0.72119
https://github.com/open-telemetry/opentelemetry-collector-contrib,Go,Apache License 2.0,866,2018-06-05T08:09:00Z,2022-06-08T08:23:57Z,48,0,444,7,46.81,27,10738,9956,1.92,767,1353,0.72090
https://github.com/gcc-mirror/gcc,C,GNU General Public License v2.0,6419,1988-11-23T07:17:23Z,2022-06-15T10:12:51Z,408,0,3538,2,152.65,5,59,28,1.39,12536,,0.72076
https://github.com/taskcluster/taskcluster,JavaScript,Mozilla Public License 2.0,282,2014-07-02T04:23:37Z,2022-06-08T14:52:27Z,96,0,212,9,15.02,38,5487,5192,1.73,1643,34,0.72051
https://github.com/ianstormtaylor/slate,TypeScript,MIT License,24580,2016-06-15T19:07:12Z,2022-06-11T15:09:20Z,72,0,485,9,6.1,65,4882,4377,3.1,592,6638,0.72039
https://github.com/kubernetes-sigs/kustomize,Go,Apache License 2.0,8486,2017-10-25T04:33:30Z,2022-06-08T18:36:00Z,56,0,332,8,12.12,39,4669,4462,4.21,630,5106,0.72029
https://github.com/dbeaver/dbeaver,Java,Apache License 2.0,26918,2012-10-03T07:24:27Z,2022-06-15T17:23:46Z,118,0,253,3,52.4,24,15433,13948,2,3127,,0.72018
https://github.com/TheOdinProject/curriculum,,Other,5299,2013-06-11T03:22:30Z,2022-06-13T12:08:03Z,109,0,5000,3,73.25,0,20011,19934,0.38,3984,,0.72014
https://github.com/lit/lit,JavaScript,"BSD 3-Clause ""New"" or ""Revised"" License",11682,2017-06-29T16:27:16Z,2022-06-10T22:26:35Z,60,0,132,7,6.83,117,2795,2487,2.98,15141,12628,0.72006
https://github.com/websockets/ws,JavaScript,MIT License,18305,2011-11-07T21:30:11Z,2022-06-09T17:16:41Z,129,0,195,6,2.25,23,1532,1526,3.74,12259,145244,0.72006
https://github.com/fabric8io/kubernetes-client,Java,Apache License 2.0,2487,2015-07-09T15:43:08Z,2022-06-14T04:23:00Z,84,0,305,6,15.62,24,4007,3863,3.59,1061,14891,0.72004
https://github.com/pingcap/tidb,Go,Apache License 2.0,31572,2015-09-06T04:01:52Z,2022-06-16T03:04:34Z,82,0,818,1,74.65,24,34195,30671,2,3982,1249,0.71998
https://github.com/tensorflow/docs,Jupyter Notebook,Apache License 2.0,5284,2016-01-25T23:16:57Z,2022-06-08T19:05:19Z,77,0,1086,7,15.94,0,2067,2057,2.71,7670,,0.71991
https://github.com/simple-icons/simple-icons,JavaScript,Creative Commons Zero v1.0 Universal,13476,2012-11-16T11:08:51Z,2022-06-13T14:20:13Z,116,0,440,6,11.75,50,7150,6511,2.38,790,41,0.71991
https://github.com/rakudo/rakudo,Raku,Artistic License 2.0,1523,2006-03-24T23:08:57Z,2022-06-15T12:39:37Z,197,0,333,4,25.46,10,4174,2890,3.21,2794,2,0.71988
https://github.com/zaproxy/zaproxy,Java,Apache License 2.0,9613,2010-08-16T18:55:36Z,2022-06-15T12:35:47Z,144,0,219,4,12.02,54,7232,6586,2.97,3688,5,0.71983
https://github.com/prusa3d/PrusaSlicer,C++,GNU Affero General Public License v3.0,4452,2011-09-01T19:06:28Z,2022-06-14T10:44:25Z,131,0,187,4,56,21,8370,6238,2,2748,,0.71982
https://github.com/squizlabs/PHP_CodeSniffer,PHP,"BSD 3-Clause ""New"" or ""Revised"" License",9421,2006-09-07T09:58:24Z,2022-06-13T23:09:53Z,192,0,224,12,5.17,3,2640,2343,3.42,7425,,0.71980
https://github.com/AvaloniaUI/Avalonia,C#,MIT License,14160,2013-12-05T20:13:21Z,2022-06-16T00:33:52Z,103,0,287,5,66.29,9,6929,5709,2.8,1133,,0.71975
https://github.com/jellyfin/jellyfin-androidtv,Java,GNU General Public License v2.0,780,2014-12-03T14:52:06Z,2022-06-07T11:23:53Z,91,0,503,5,26.77,24,1740,1538,2.41,1608,,0.71974
https://github.com/assertj/assertj-core,Java,Apache License 2.0,2168,2010-09-07T04:06:36Z,2022-06-13T10:26:17Z,143,0,328,6,7.56,5,1978,1809,3.24,9375,10124,0.71962
https://github.com/ipfs/go-ipfs,Go,Other,13741,2014-06-26T07:38:48Z,2022-06-14T16:37:02Z,97,0,366,5,10.62,15,6690,5551,2,4817,688,0.71945
https://github.com/swig/swig,C++,Other,4515,1999-08-03T22:39:23Z,2022-06-14T05:40:12Z,278,0,314,4,11.81,4,1759,1344,3.59,19686,,0.71938
https://github.com/carbon-design-system/carbon,JavaScript,Apache License 2.0,5579,2015-06-10T16:26:15Z,2022-06-10T18:19:43Z,85,0,376,5,18.6,69,11265,10680,2,1987,1744,0.71938
https://github.com/geotools/geotools,Java,GNU Lesser General Public License v2.1,1296,2011-01-26T15:09:24Z,2022-06-13T10:03:56Z,138,0,342,7,6.85,10,2745,2736,1.6,8482,280,0.71931
https://github.com/gardener/gardener,Go,Other,2237,2018-01-13T20:57:47Z,2022-06-09T18:35:27Z,53,0,157,4,27.92,116,6032,5922,2.66,10101,106,0.71924
https://github.com/apache/hbase,Java,Apache License 2.0,4506,2007-04-03T20:34:28Z,2022-06-15T07:04:17Z,185,0,608,6,13.17,13,4517,4340,2,1098,,0.71908
https://github.com/TerriaJS/terriajs,TypeScript,Apache License 2.0,878,2014-02-25T06:30:13Z,2022-06-10T08:15:32Z,101,0,119,8,47.48,46,4524,3653,1.49,2285,,0.71907
https://github.com/cucumber/cucumber-jvm,Java,MIT License,2458,2009-01-28T14:45:23Z,2022-06-15T11:44:55Z,162,0,319,9,6.69,10,2539,2498,2.88,2119,6864,0.71901
https://github.com/kubernetes-sigs/kubespray,Jinja,Apache License 2.0,12396,2015-10-03T20:18:11Z,2022-06-14T09:57:54Z,81,0,967,8,13.21,5,8675,8531,2,963,,0.71895
https://github.com/idaholab/moose,C++,GNU Lesser General Public License v2.1,936,2014-02-14T21:22:37Z,2022-06-15T23:04:06Z,101,0,302,8,94.06,0,12581,11111,3.18,1899,,0.71887
https://github.com/verdaccio/verdaccio,TypeScript,MIT License,13467,2013-05-22T06:48:04Z,2022-06-13T00:13:03Z,110,0,280,8,11.02,55,2912,2842,3.45,671,285,0.71886
https://github.com/aframevr/aframe,JavaScript,MIT License,14259,2015-08-20T20:14:54Z,2022-05-31T21:42:37Z,83,0,391,9,2.98,1,3652,3290,3.41,14840,83,0.71881
https://github.com/esphome/esphome,C++,Other,4885,2018-04-06T23:23:03Z,2022-06-09T04:24:56Z,50,0,481,5,27.15,113,3338,3248,2.52,1788,,0.71878
https://github.com/ether/etherpad-lite,JavaScript,Apache License 2.0,12861,2011-03-26T13:09:02Z,2022-05-26T11:04:41Z,136,0,319,7,14.29,5,2839,2727,3.01,3120,2,0.71873
https://github.com/mozilla-mobile/fenix,Kotlin,Mozilla Public License 2.0,5933,2018-03-22T09:55:43Z,2022-06-08T15:33:50Z,51,0,275,6,47.19,110,25424,23425,2,1701,,0.71868
https://github.com/google/syzkaller,Go,Apache License 2.0,4185,2015-10-12T06:05:05Z,2022-06-15T08:53:39Z,81,0,210,6,13.6,0,3160,2923,2.45,119401,20,0.71858
https://github.com/firebase/firebase-js-sdk,TypeScript,Other,4070,2017-04-24T21:52:11Z,2022-06-10T00:04:10Z,62,0,159,4,11.04,483,6132,5681,3.62,10153,86429,0.71858
https://github.com/ethereum/ethereum-org-website,Markdown,MIT License,2790,2018-01-06T05:54:37Z,2022-06-09T15:55:32Z,53,0,840,4,154.08,75,6284,6104,1.71,300,,0.71846
https://github.com/react-hook-form/react-hook-form,TypeScript,MIT License,28650,2019-03-05T23:47:10Z,2022-06-07T22:39:52Z,39,0,217,7,10.06,91,5097,5091,4.49,2307,1179,0.71839
https://github.com/guzzle/guzzle,PHP,MIT License,21900,2011-02-28T02:44:05Z,2022-06-15T12:11:03Z,137,0,400,12,0.73,7,1634,1603,3.43,6397,,0.71832
https://github.com/Azure/azure-sdk-for-js,TypeScript,MIT License,1202,2014-08-22T22:40:54Z,2022-06-10T01:24:07Z,94,0,335,5,57.56,914,22156,21159,2,676,,0.71823
https://github.com/containers/podman,Go,Apache License 2.0,14128,2017-11-01T15:01:27Z,2022-06-09T21:13:31Z,56,0,433,3,64.88,30,14087,13833,2,2473,74,0.71814
https://github.com/teamcapybara/capybara,Ruby,MIT License,9592,2009-11-04T22:00:15Z,2022-06-15T02:20:52Z,153,0,380,9,1.88,11,1924,1903,1.55,11756,,0.71801
https://github.com/tianocore/edk2,C,Other,2975,2006-04-21T22:54:32Z,2022-06-10T08:43:32Z,196,0,632,4,20.94,4,2856,2603,0.83,20786,,0.71801
https://github.com/apache/tomcat,Java,Apache License 2.0,6086,2006-03-27T13:53:46Z,2022-06-15T13:49:15Z,197,0,119,6,17.63,20,487,475,2.86,19497,,0.71799
https://github.com/redisson/redisson,Java,Apache License 2.0,19188,2013-12-22T16:56:41Z,2022-06-16T05:52:24Z,103,0,154,7,14.35,14,3873,3560,3.39,2866,,0.71791
https://github.com/sonyxperiadev/kernel,C,Other,303,2005-04-16T22:20:36Z,2022-02-04T21:33:34Z,208,4,5000,10,2.04,0,1772,1763,1.68,1897,,0.71790
https://github.com/simgrid/simgrid,C++,Other,124,2004-01-27T19:53:06Z,2022-06-09T06:59:50Z,223,0,93,8,30.65,3,303,283,2.48,83513,,0.71788
https://github.com/MicrosoftDocs/windows-itpro-docs,PowerShell,Creative Commons Attribution 4.0 International,1218,2016-02-24T20:55:40Z,2022-06-10T22:49:39Z,76,0,1183,3,144.13,0,9859,9577,2.74,2541,,0.71779
https://github.com/zio/zio,Scala,Apache License 2.0,3381,2018-05-19T16:40:37Z,2022-06-08T15:59:37Z,49,0,528,7,8.21,20,6886,6528,2.44,1919,12286,0.71776
https://github.com/ankidroid/Anki-Android,Kotlin,GNU General Public License v3.0,5183,2009-06-03T14:56:54Z,2022-06-12T13:09:55Z,158,0,359,4,54.56,69,7566,7086,2,731,,0.71775
https://github.com/xianyi/OpenBLAS,C,"BSD 3-Clause ""New"" or ""Revised"" License",4557,2011-01-24T06:34:44Z,2022-06-10T06:58:00Z,138,0,261,5,13.35,5,2853,2742,5.77,2665,,0.71771
https://github.com/Azure/azure-cli,Python,MIT License,3107,2016-02-04T00:21:51Z,2022-06-14T10:17:59Z,77,0,849,2,25.19,20,22255,19669,2,3747,,0.71766
https://github.com/docker/machine,Go,Apache License 2.0,6505,2014-12-03T15:52:06Z,2019-09-02T10:13:42Z,91,33,380,13,0,9,1703,909,2.98,31483,726,0.71760
https://github.com/appwrite/appwrite,JavaScript,"BSD 3-Clause ""New"" or ""Revised"" License",22591,2019-04-08T16:36:25Z,2022-06-08T16:32:58Z,38,0,296,5,101.46,26,3148,2814,2.9,1246,,0.71758
https://github.com/openshift/console,TypeScript,Apache License 2.0,277,2014-07-23T00:51:40Z,2022-06-09T00:45:32Z,95,0,289,4,75.23,18,11680,11533,2,1453,,0.71756
https://github.com/appsmithorg/appsmith,TypeScript,Apache License 2.0,18686,2019-01-21T14:19:48Z,2022-06-07T12:01:15Z,41,0,210,4,77.75,54,14239,12033,2,5002,,0.71749
https://github.com/mesa3d/mesa,C,,770,1998-02-14T17:45:13Z,2022-03-09T22:37:22Z,296,3,1257,8,275.6,24,16,16,0.63,1718,,0.71747
